id,location,date,avg_volume,status,predicted_avg_volume
1601,Highway 101,9/27/23,338,High,
2594,Highway 101,9/27/23,338,High,
4041,Highway 101,9/27/23,338,High,
2162,Highway 101,9/28/23,57,Normal,
3411,Highway 101,9/28/23,57,Normal,
5208,Highway 101,9/28/23,57,Normal,
2379,Highway 101,9/30/23,197,Normal,
3737,Highway 101,9/30/23,197,Normal,
5687,Highway 101,9/30/23,197,Normal,
1582,Highway 101,10/3/23,538.5,High,
2565,Highway 101,10/3/23,538.5,High,
4000,Highway 101,10/3/23,538.5,High,
1673,Highway 101,10/17/23,589,High,
2691,Highway 101,10/17/23,589,High,
4171,Highway 101,10/17/23,589,High,
1967,Highway 101,10/20/23,202,Normal,
3123,Highway 101,10/20/23,202,Normal,
4799,Highway 101,10/20/23,202,Normal,
1779,Highway 101,10/26/23,330,High,
2840,Highway 101,10/26/23,330,High,
4393,Highway 101,10/26/23,330,High,
1857,Highway 101,10/31/23,341,High,
2965,Highway 101,10/31/23,341,High,
4573,Highway 101,10/31/23,341,High,
2225,Highway 101,11/4/23,530,High,
3502,Highway 101,11/4/23,530,High,
5338,Highway 101,11/4/23,530,High,
1835,Highway 101,11/13/23,747,High,
2927,Highway 101,11/13/23,747,High,
4521,Highway 101,11/13/23,747,High,
2302,Highway 101,11/17/23,652,High,
3622,Highway 101,11/17/23,652,High,
5519,Highway 101,11/17/23,652,High,
1543,Highway 101,11/28/23,233,Normal,
2505,Highway 101,11/28/23,233,Normal,
3915,Highway 101,11/28/23,233,Normal,
1878,Highway 101,11/29/23,91,Normal,
2994,Highway 101,11/29/23,91,Normal,
4615,Highway 101,11/29/23,91,Normal,
2121,Highway 101,12/3/23,299,Normal,
3343,Highway 101,12/3/23,299,Normal,
5109,Highway 101,12/3/23,299,Normal,
2003,Highway 101,12/5/23,314,High,
3177,Highway 101,12/5/23,314,High,
4871,Highway 101,12/5/23,314,High,
1591,Highway 101,12/18/23,279,Normal,
2576,Highway 101,12/18/23,279,Normal,
4013,Highway 101,12/18/23,279,Normal,
1634,Highway 101,12/20/23,739,High,
2638,Highway 101,12/20/23,739,High,
4098,Highway 101,12/20/23,739,High,
3933,Highway 101,1/1/25,128,Normal,
5677,Highway 101,1/2/25,390,High,
3965,Highway 101,1/3/25,669,High,
3030,Highway 101,1/4/25,479,High,
4665,Highway 101,1/4/25,479,High,
4339,Highway 101,1/5/25,369,High,
5031,Highway 101,1/6/25,587,High,
3310,Highway 101,1/7/25,269,Normal,
5059,Highway 101,1/7/25,269,Normal,
3727,Highway 101,1/9/25,149,Normal,
5665,Highway 101,1/9/25,417,High,
4405,Highway 101,1/10/25,332,High,
5714,Highway 101,1/11/25,723,High,
4162,Highway 101,1/12/25,269,Normal,
3590,Highway 101,1/14/25,484,High,
5461,Highway 101,1/14/25,484,High,
3366,Highway 101,1/16/25,508,High,
5139,Highway 101,1/16/25,508,High,
4885,Highway 101,1/18/25,682,High,
5357,Highway 101,1/19/25,382,High,
4027,Highway 101,1/21/25,630,High,
3581,Highway 101,1/22/25,771,High,
5450,Highway 101,1/22/25,700.5,High,
2510,Highway 101,1/23/25,167,Normal,
3920,Highway 101,1/23/25,167,Normal,
3066,Highway 101,1/25/25,626,High,
4708,Highway 101,1/25/25,626,High,
4734,Highway 101,1/26/25,355,High,
3560,Highway 101,1/27/25,359,High,
5420,Highway 101,1/27/25,524,High,
2784,Highway 101,1/28/25,126.5,Normal,
4310,Highway 101,1/28/25,126.5,Normal,
3149,Highway 101,1/30/25,171,Normal,
4840,Highway 101,1/30/25,304.5,High,
2416,Highway 101,1/31/25,327,High,
3788,Highway 101,1/31/25,327,High,
4129,Highway 101,2/3/25,401.5,High,
4326,Highway 101,2/5/25,578,High,
3661,Highway 101,2/8/25,497,High,
5572,Highway 101,2/8/25,449.5,High,
3726,Highway 101,2/15/25,375,High,
5664,Highway 101,2/15/25,375,High,
4389,Highway 101,2/16/25,173,Normal,
5134,Highway 101,2/19/25,495,High,
4793,Highway 101,2/20/25,498,High,
3642,Highway 101,2/22/25,174,Normal,
5551,Highway 101,2/22/25,174,Normal,
3740,Highway 101,2/24/25,699,High,
5690,Highway 101,2/24/25,699,High,
4161,Highway 101,2/25/25,569,High,
3003,Highway 101,2/26/25,342.5,High,
4628,Highway 101,2/26/25,342.5,High,
3984,Highway 101,2/27/25,333.5,High,
3188,Highway 101,2/28/25,580.5,High,
4884,Highway 101,2/28/25,645.667,High,
3091,Highway 101,3/1/25,459,High,
4745,Highway 101,3/1/25,459,High,
3951,Highway 101,3/2/25,341,High,
3968,Highway 101,3/3/25,456,High,
4877,Highway 101,3/7/25,400,High,
4757,Highway 101,3/9/25,589,High,
5612,Highway 101,3/10/25,407.333,High,
4792,Highway 101,3/11/25,687,High,
3409,Highway 101,3/12/25,107,Normal,
5202,Highway 101,3/12/25,238,Normal,
5333,Highway 101,3/15/25,326,High,
4215,Highway 101,3/18/25,279,Normal,
3108,Highway 101,3/20/25,583.5,High,
4769,Highway 101,3/20/25,583.5,High,
4835,Highway 101,3/22/25,347,High,
3518,Highway 101,3/23/25,248,Normal,
5362,Highway 101,3/23/25,233,Normal,
4390,Highway 101,3/24/25,645,High,
4039,Highway 101,3/25/25,743,High,
2667,Highway 101,3/27/25,180.5,Normal,
4137,Highway 101,3/27/25,236,Normal,
3289,Highway 101,3/31/25,322,High,
5028,Highway 101,3/31/25,322,High,
4732,Highway 101,4/1/25,387,High,
2955,Highway 101,4/2/25,321.5,High,
4557,Highway 101,4/2/25,321.5,High,
4919,Highway 101,4/3/25,140,Normal,
4325,Highway 101,4/4/25,625.667,High,
5716,Highway 101,4/5/25,488,High,
5472,Highway 101,4/6/25,699,High,
2568,Highway 101,4/7/25,633,High,
4003,Highway 101,4/7/25,633,High,
4947,Highway 101,4/9/25,179,Normal,
2590,Highway 101,4/10/25,58,Normal,
4033,Highway 101,4/10/25,58,Normal,
3453,Highway 101,4/11/25,115,Normal,
5262,Highway 101,4/11/25,399,High,
3983,Highway 101,4/12/25,618,High,
4622,Highway 101,4/14/25,232,Normal,
4139,Highway 101,4/23/25,61,Normal,
3514,Highway 101,4/24/25,392,High,
5354,Highway 101,4/24/25,392,High,
5297,Highway 101,4/26/25,198,Normal,
5113,Highway 101,4/28/25,387,High,
3608,Highway 101,4/29/25,478,High,
5498,Highway 101,4/29/25,478,High,
5221,Highway 101,4/30/25,651,High,
3819,Highway 101,5/1/25,496,High,
4527,Highway 101,5/6/25,64,Normal,
3568,Highway 101,5/8/25,578,High,
5433,Highway 101,5/8/25,546.667,High,
3220,Highway 101,5/9/25,255,Normal,
4931,Highway 101,5/9/25,255,Normal,
3966,Highway 101,5/10/25,331,High,
3735,Highway 101,5/11/25,648,High,
5683,Highway 101,5/11/25,648,High,
5463,Highway 101,5/13/25,693,High,
4823,Highway 101,5/15/25,216,Normal,
2468,Highway 101,5/16/25,347,High,
3858,Highway 101,5/16/25,425.5,High,
5531,Highway 101,5/19/25,158,Normal,
4212,Highway 101,5/20/25,388,High,
3010,Highway 101,5/21/25,219,Normal,
4637,Highway 101,5/21/25,180.333,Normal,
2732,Highway 101,5/22/25,287,Normal,
4226,Highway 101,5/22/25,546.333,High,
4263,Highway 101,5/24/25,186,Normal,
3612,Highway 101,5/26/25,388,High,
5504,Highway 101,5/26/25,388,High,
5205,Highway 101,5/30/25,68,Normal,
4896,Highway 101,6/4/25,354,High,
3531,Highway 101,6/6/25,776,High,
5379,Highway 101,6/6/25,776,High,
3833,Highway 101,6/7/25,624,High,
3361,Highway 101,6/8/25,572,High,
5133,Highway 101,6/8/25,392,High,
5638,Highway 101,6/9/25,715,High,
4006,Highway 101,6/11/25,342,High,
3037,Highway 101,6/14/25,168,Normal,
4674,Highway 101,6/14/25,168,Normal,
3,Highway 101,6/17/25,430,High,
9,Highway 101,6/17/25,430,High,
15,Highway 101,6/17/25,430,High,
72,Highway 101,6/17/25,430,High,
398,Highway 101,6/17/25,430,High,
1049,Highway 101,6/17/25,430,High,
1792,Highway 101,6/17/25,430,High,
2860,Highway 101,6/17/25,430,High,
4423,Highway 101,6/17/25,612.5,High,
4,Highway 101,6/18/25,237,Normal,
10,Highway 101,6/18/25,284.57,Normal,
16,Highway 101,6/18/25,276.932,Normal,
124,Highway 101,6/18/25,276.932,Normal,
603,Highway 101,6/18/25,276.932,Normal,
1254,Highway 101,6/18/25,276.932,Normal,
2094,Highway 101,6/18/25,276.932,Normal,
3304,Highway 101,6/18/25,276.932,Normal,
5053,Highway 101,6/18/25,276.932,Normal,
5484,Highway 101,6/19/25,450.5,High,
4780,Highway 101,6/21/25,369,High,
3321,Highway 101,6/22/25,628,High,
5078,Highway 101,6/22/25,660,High,
3829,Highway 101,6/24/25,358.333,High,
2935,Highway 101,6/26/25,582,High,
4530,Highway 101,6/26/25,616.5,High,
5153,Highway 101,6/27/25,694,High,
2985,Highway 101,6/28/25,395,High,
4603,Highway 101,6/28/25,395,High,
3830,Highway 101,6/29/25,406.5,High,
5587,Highway 101,6/30/25,104,Normal,
3701,Highway 101,7/2/25,518,High,
5625,Highway 101,7/2/25,518,High,
3111,Highway 101,7/3/25,214,Normal,
4777,Highway 101,7/3/25,151.5,Normal,
4518,Highway 101,7/4/25,278,Normal,
3699,Highway 101,7/5/25,126,Normal,
5623,Highway 101,7/5/25,126,Normal,
3179,Highway 101,7/8/25,732,High,
4873,Highway 101,7/8/25,732,High,
5373,Highway 101,7/9/25,65,Normal,
3394,Highway 101,7/10/25,647,High,
5179,Highway 101,7/10/25,647,High,
5597,Highway 101,7/11/25,289.75,Normal,
2440,Highway 101,7/12/25,262,Normal,
3818,Highway 101,7/12/25,487.667,High,
4364,Highway 101,7/13/25,607,High,
3118,Highway 101,7/16/25,683,High,
4787,Highway 101,7/16/25,683,High,
5102,Highway 101,7/18/25,307,High,
5296,Highway 101,7/20/25,730,High,
5345,Highway 101,7/21/25,506.333,High,
5522,Highway 101,7/22/25,708,High,
5586,Highway 101,7/23/25,176,Normal,
4351,Highway 101,7/24/25,432.5,High,
3578,Highway 101,7/25/25,362,High,
5447,Highway 101,7/25/25,555.333,High,
5491,Highway 101,7/26/25,198,Normal,
2880,Highway 101,7/28/25,782,High,
4450,Highway 101,7/28/25,782,High,
3221,Highway 101,8/1/25,670,High,
4932,Highway 101,8/1/25,670,High,
5018,Highway 101,8/2/25,118,Normal,
4026,Highway 101,8/4/25,346,High,
4559,Highway 101,8/10/25,177,Normal,
3150,Highway 101,8/11/25,582,High,
4841,Highway 101,8/11/25,582,High,
4965,Highway 101,8/13/25,628,High,
3129,Highway 101,8/17/25,216,Normal,
4807,Highway 101,8/17/25,354.5,High,
3011,Highway 101,8/18/25,730,High,
4638,Highway 101,8/18/25,464.5,High,
2677,Highway 101,8/19/25,527,High,
4152,Highway 101,8/19/25,527,High,
5245,Highway 101,8/21/25,533,High,
2453,Highway 101,8/22/25,506,High,
3839,Highway 101,8/22/25,474.5,High,
2412,Highway 101,8/24/25,184,Normal,
3783,Highway 101,8/24/25,278,Normal,
4950,Highway 101,8/26/25,283,Normal,
5253,Highway 101,8/27/25,387,High,
4037,Highway 101,8/30/25,193,Normal,
4629,Highway 101,9/2/25,742,High,
3489,Highway 101,9/3/25,593,High,
5314,Highway 101,9/3/25,515.5,High,
4287,Highway 101,9/5/25,391.5,High,
2800,Highway 101,9/7/25,430.5,High,
4338,Highway 101,9/7/25,430.5,High,
2845,Highway 101,9/8/25,462.5,High,
4402,Highway 101,9/8/25,462.5,High,
2881,Highway 101,9/9/25,227.5,Normal,
4451,Highway 101,9/9/25,215.333,Normal,
3279,Highway 101,9/10/25,793,High,
5017,Highway 101,9/10/25,753.5,High,
5187,Highway 101,9/12/25,381,High,
3444,Highway 101,9/14/25,757,High,
5250,Highway 101,9/14/25,757,High,
4452,Highway 101,9/16/25,705,High,
4711,Highway 101,9/17/25,269,Normal,
5628,Highway 101,9/18/25,227.5,Normal,
3074,Highway 101,9/20/25,702,High,
4721,Highway 101,9/20/25,702,High,
2846,Highway 101,9/21/25,531,High,
4403,Highway 101,9/21/25,626.5,High,
5346,Highway 101,9/22/25,385.333,High,
3532,Highway 101,9/24/25,714,High,
5380,Highway 101,9/24/25,714,High,
5534,Highway 101,9/25/25,565,High,
3146,Highway 101,9/26/25,731,High,
4832,Highway 101,9/26/25,731,High,
5318,Highway 101,9/29/25,172,Normal,
4519,Highway 101,9/30/25,532,High,
5204,Highway 101,10/1/25,432,High,
5691,Highway 101,10/5/25,705,High,
4492,Highway 101,10/7/25,177,Normal,
4294,Highway 101,10/8/25,391,High,
2944,Highway 101,10/9/25,277,Normal,
4543,Highway 101,10/9/25,194.333,Normal,
3860,Highway 101,10/12/25,507,High,
3603,Highway 101,10/13/25,319,High,
5489,Highway 101,10/13/25,426.667,High,
4773,Highway 101,10/14/25,505,High,
3382,Highway 101,10/15/25,785,High,
5161,Highway 101,10/15/25,785,High,
5211,Highway 101,10/16/25,389,High,
3437,Highway 101,10/18/25,548.5,High,
5241,Highway 101,10/18/25,548.5,High,
3570,Highway 101,10/19/25,335,High,
5435,Highway 101,10/19/25,335,High,
3678,Highway 101,10/21/25,790,High,
5594,Highway 101,10/21/25,790,High,
5747,Highway 101,10/22/25,554,High,
2460,Highway 101,10/23/25,613,High,
3849,Highway 101,10/23/25,613,High,
3657,Highway 101,10/28/25,533,High,
5566,Highway 101,10/28/25,533,High,
4042,Highway 101,10/29/25,680,High,
4195,Highway 101,10/31/25,269,Normal,
2600,Highway 101,11/2/25,519,High,
4050,Highway 101,11/2/25,337.5,High,
3542,Highway 101,11/3/25,489,High,
5394,Highway 101,11/3/25,471.2,High,
5736,Highway 101,11/4/25,368,High,
5523,Highway 101,11/10/25,619,High,
4205,Highway 101,11/11/25,707,High,
5414,Highway 101,11/13/25,252,Normal,
4258,Highway 101,11/14/25,740,High,
2531,Highway 101,11/15/25,642,High,
3948,Highway 101,11/15/25,642,High,
3352,Highway 101,11/17/25,216,Normal,
5122,Highway 101,11/17/25,443.5,High,
4778,Highway 101,11/18/25,201,Normal,
3117,Highway 101,11/22/25,624,High,
4786,Highway 101,11/22/25,624,High,
4295,Highway 101,11/25/25,379,High,
3346,Highway 101,11/26/25,414,High,
5112,Highway 101,11/26/25,414,High,
4299,Highway 101,11/29/25,527.5,High,
5676,Highway 101,11/30/25,330,High,
2622,Highway 101,12/2/25,483,High,
4073,Highway 101,12/2/25,463.333,High,
5100,Highway 101,12/4/25,595,High,
4649,Highway 101,12/6/25,280,Normal,
5746,Highway 101,12/7/25,222,Normal,
3810,Highway 101,12/9/25,490,High,
5636,Highway 101,12/10/25,363.5,High,
5727,Highway 101,12/15/25,185,Normal,
3925,Highway 101,12/17/25,263,Normal,
4147,Highway 101,12/18/25,598,High,
2864,Highway 101,12/19/25,440,High,
4427,Highway 101,12/19/25,440,High,
3609,Highway 101,12/20/25,514,High,
5499,Highway 101,12/20/25,514,High,
3036,Highway 101,12/21/25,345,High,
4673,Highway 101,12/21/25,345,High,
5596,Highway 101,12/23/25,393,High,
3897,Highway 101,12/24/25,605,High,
3181,Highway 101,12/26/25,550,High,
4875,Highway 101,12/26/25,224,Normal,
4066,Highway 101,12/27/25,417,High,
2481,Highway 101,12/31/25,618,High,
3879,Highway 101,12/31/25,453,High,
,Highway 101,1/1/26,,,418.3945379
,Highway 101,1/2/26,,,457.0314222050177
,Highway 101,1/3/26,,,455.10171510934344
,Highway 101,1/4/26,,,458.4152657158839
,Highway 101,1/5/26,,,475.59938412171925
,Highway 101,1/6/26,,,470.75920052615777
,Highway 101,1/7/26,,,457.5666872
158,Main St,1/1/23,558.1,High,
771,Main St,1/1/23,558.1,High,
1422,Main St,1/1/23,429.157,High,
2342,Main St,1/1/23,429.157,High,
3680,Main St,1/1/23,429.157,High,
5600,Main St,1/1/23,429.157,High,
137,Main St,1/2/23,399.2,High,
678,Main St,1/2/23,399.2,High,
1329,Main St,1/2/23,399.2,High,
2196,Main St,1/2/23,399.2,High,
3462,Main St,1/2/23,399.2,High,
5276,Main St,1/2/23,399.2,High,
115,Main St,1/3/23,398.875,High,
570,Main St,1/3/23,398.875,High,
1221,Main St,1/3/23,398.875,High,
2048,Main St,1/3/23,353.8,High,
3240,Main St,1/3/23,353.8,High,
4967,Main St,1/3/23,353.8,High,
78,Main St,1/4/23,465.833,High,
407,Main St,1/4/23,465.5,High,
1058,Main St,1/4/23,465.5,High,
1805,Main St,1/4/23,479.222,High,
2883,Main St,1/4/23,479.222,High,
4458,Main St,1/4/23,479.222,High,
29,Main St,1/5/23,599.833,High,
218,Main St,1/5/23,546.143,High,
869,Main St,1/5/23,546.143,High,
1538,Main St,1/5/23,546.143,High,
2500,Main St,1/5/23,546.143,High,
3910,Main St,1/5/23,546.143,High,
77,Main St,1/6/23,478.429,High,
406,Main St,1/6/23,436.4,High,
1057,Main St,1/6/23,436.4,High,
1804,Main St,1/6/23,449,High,
2882,Main St,1/6/23,449,High,
4457,Main St,1/6/23,449,High,
120,Main St,1/7/23,79,Normal,
586,Main St,1/7/23,79,Normal,
1237,Main St,1/7/23,79,Normal,
2074,Main St,1/7/23,79,Normal,
3280,Main St,1/7/23,79,Normal,
5019,Main St,1/7/23,79,Normal,
44,Main St,1/8/23,496.333,High,
292,Main St,1/8/23,496.333,High,
943,Main St,1/8/23,496.333,High,
1649,Main St,1/8/23,496.333,High,
2662,Main St,1/8/23,496.333,High,
4132,Main St,1/8/23,496.333,High,
40,Main St,1/9/23,520.625,High,
261,Main St,1/9/23,544.889,High,
912,Main St,1/9/23,544.889,High,
1607,Main St,1/9/23,544.889,High,
2602,Main St,1/9/23,544.889,High,
4052,Main St,1/9/23,544.889,High,
20,Main St,1/10/23,496.667,High,
181,Main St,1/10/23,470,High,
832,Main St,1/10/23,470,High,
1485,Main St,1/10/23,470,High,
2426,Main St,1/10/23,470,High,
3800,Main St,1/10/23,470,High,
96,Main St,1/11/23,485.4,High,
493,Main St,1/11/23,480.667,High,
1144,Main St,1/11/23,480.667,High,
1935,Main St,1/11/23,495.571,High,
3078,Main St,1/11/23,495.571,High,
4727,Main St,1/11/23,495.571,High,
62,Main St,1/12/23,532.6,High,
365,Main St,1/12/23,454.833,High,
1016,Main St,1/12/23,454.833,High,
1743,Main St,1/12/23,454.833,High,
2793,Main St,1/12/23,454.833,High,
4331,Main St,1/12/23,454.833,High,
102,Main St,1/13/23,455.857,High,
518,Main St,1/13/23,474.333,High,
1169,Main St,1/13/23,474.333,High,
1971,Main St,1/13/23,437.818,High,
3132,Main St,1/13/23,437.818,High,
4813,Main St,1/13/23,437.818,High,
150,Main St,1/14/23,392.875,High,
729,Main St,1/14/23,391.556,High,
1380,Main St,1/14/23,391.556,High,
2275,Main St,1/14/23,379.7,High,
3583,Main St,1/14/23,379.7,High,
5454,Main St,1/14/23,379.7,High,
99,Main St,1/15/23,455,High,
511,Main St,1/15/23,455,High,
1162,Main St,1/15/23,455,High,
1959,Main St,1/15/23,455,High,
3112,Main St,1/15/23,455,High,
4781,Main St,1/15/23,455,High,
74,Main St,1/16/23,459.364,High,
402,Main St,1/16/23,442.417,High,
1053,Main St,1/16/23,442.417,High,
1796,Main St,1/16/23,442.417,High,
2868,Main St,1/16/23,442.417,High,
4433,Main St,1/16/23,442.417,High,
66,Main St,1/17/23,505.5,High,
382,Main St,1/17/23,505.222,High,
1033,Main St,1/17/23,505.222,High,
1769,Main St,1/17/23,476.1,High,
2828,Main St,1/17/23,476.1,High,
4378,Main St,1/17/23,476.1,High,
63,Main St,1/18/23,400.333,High,
370,Main St,1/18/23,375.4,High,
1021,Main St,1/18/23,375.4,High,
1753,Main St,1/18/23,375.4,High,
2806,Main St,1/18/23,375.4,High,
4352,Main St,1/18/23,375.4,High,
95,Main St,1/19/23,462.833,High,
492,Main St,1/19/23,462.833,High,
1143,Main St,1/19/23,462.833,High,
1934,Main St,1/19/23,462.833,High,
3077,Main St,1/19/23,462.833,High,
4726,Main St,1/19/23,462.833,High,
51,Main St,1/20/23,486.444,High,
323,Main St,1/20/23,488.364,High,
974,Main St,1/20/23,488.364,High,
1689,Main St,1/20/23,455.917,High,
2714,Main St,1/20/23,455.917,High,
4198,Main St,1/20/23,455.917,High,
70,Main St,1/21/23,359.167,High,
394,Main St,1/21/23,419.933,High,
1045,Main St,1/21/23,419.933,High,
1785,Main St,1/21/23,398.188,High,
2850,Main St,1/21/23,398.188,High,
4409,Main St,1/21/23,398.188,High,
87,Main St,1/22/23,444.111,High,
445,Main St,1/22/23,471.091,High,
1096,Main St,1/22/23,471.091,High,
1861,Main St,1/22/23,471.091,High,
2972,Main St,1/22/23,471.091,High,
4587,Main St,1/22/23,471.091,High,
65,Main St,1/23/23,426.833,High,
376,Main St,1/23/23,390.857,High,
1027,Main St,1/23/23,390.857,High,
1760,Main St,1/23/23,375.5,High,
2817,Main St,1/23/23,375.5,High,
4366,Main St,1/23/23,375.5,High,
57,Main St,1/24/23,320.778,High,
341,Main St,1/24/23,316.364,High,
992,Main St,1/24/23,316.364,High,
1713,Main St,1/24/23,316.364,High,
2752,Main St,1/24/23,316.364,High,
4264,Main St,1/24/23,316.364,High,
90,Main St,1/25/23,329.857,High,
465,Main St,1/25/23,320.5,High,
1116,Main St,1/25/23,320.5,High,
1890,Main St,1/25/23,320.5,High,
3013,Main St,1/25/23,320.5,High,
4643,Main St,1/25/23,320.5,High,
141,Main St,1/26/23,489.8,High,
691,Main St,1/26/23,489.8,High,
1342,Main St,1/26/23,489.8,High,
2217,Main St,1/26/23,489.8,High,
3494,Main St,1/26/23,489.8,High,
5326,Main St,1/26/23,489.8,High,
131,Main St,1/27/23,411,High,
654,Main St,1/27/23,418.429,High,
1305,Main St,1/27/23,418.429,High,
2164,Main St,1/27/23,418.429,High,
3414,Main St,1/27/23,418.429,High,
5213,Main St,1/27/23,418.429,High,
82,Main St,1/28/23,472.6,High,
416,Main St,1/28/23,468.5,High,
1067,Main St,1/28/23,468.5,High,
1816,Main St,1/28/23,468.5,High,
2896,Main St,1/28/23,468.5,High,
4477,Main St,1/28/23,468.5,High,
167,Main St,1/29/23,575.8,High,
791,Main St,1/29/23,545.778,High,
1442,Main St,1/29/23,545.778,High,
2365,Main St,1/29/23,545.778,High,
3713,Main St,1/29/23,545.778,High,
5646,Main St,1/29/23,545.778,High,
160,Main St,1/30/23,564.667,High,
773,Main St,1/30/23,495.286,High,
1424,Main St,1/30/23,495.286,High,
2344,Main St,1/30/23,476.5,High,
3682,Main St,1/30/23,476.5,High,
5602,Main St,1/30/23,476.5,High,
321,Main St,1/31/23,582,High,
972,Main St,1/31/23,582,High,
1684,Main St,1/31/23,689.5,High,
2706,Main St,1/31/23,689.5,High,
4188,Main St,1/31/23,689.5,High,
598,Main St,2/2/23,268,Normal,
1249,Main St,2/2/23,268,Normal,
2087,Main St,2/2/23,268,Normal,
3295,Main St,2/2/23,268,Normal,
5039,Main St,2/2/23,268,Normal,
575,Main St,2/4/23,271.5,Normal,
1226,Main St,2/4/23,271.5,Normal,
2056,Main St,2/4/23,262.6,Normal,
3250,Main St,2/4/23,262.6,Normal,
4980,Main St,2/4/23,262.6,Normal,
473,Main St,2/5/23,420.333,High,
1124,Main St,2/5/23,420.333,High,
1906,Main St,2/5/23,348.25,High,
3040,Main St,2/5/23,348.25,High,
4680,Main St,2/5/23,348.25,High,
816,Main St,2/6/23,757,High,
1467,Main St,2/6/23,757,High,
2393,Main St,2/6/23,729,High,
3760,Main St,2/6/23,729,High,
5720,Main St,2/6/23,729,High,
384,Main St,2/7/23,627,High,
1035,Main St,2/7/23,627,High,
1771,Main St,2/7/23,640,High,
2830,Main St,2/7/23,640,High,
4380,Main St,2/7/23,640,High,
755,Main St,2/10/23,459.5,High,
1406,Main St,2/10/23,459.5,High,
2322,Main St,2/10/23,459.5,High,
3652,Main St,2/10/23,459.5,High,
5561,Main St,2/10/23,459.5,High,
805,Main St,2/11/23,694,High,
1456,Main St,2/11/23,694,High,
2382,Main St,2/11/23,694,High,
3743,Main St,2/11/23,694,High,
5696,Main St,2/11/23,694,High,
734,Main St,2/14/23,634.333,High,
1385,Main St,2/14/23,634.333,High,
2287,Main St,2/14/23,634.333,High,
3600,Main St,2/14/23,634.333,High,
5486,Main St,2/14/23,634.333,High,
400,Main St,2/16/23,549,High,
1051,Main St,2/16/23,549,High,
1794,Main St,2/16/23,549,High,
2862,Main St,2/16/23,549,High,
4425,Main St,2/16/23,549,High,
782,Main St,2/17/23,318,High,
1433,Main St,2/17/23,318,High,
2355,Main St,2/17/23,318,High,
3696,Main St,2/17/23,318,High,
5619,Main St,2/17/23,318,High,
350,Main St,2/18/23,624,High,
1001,Main St,2/18/23,624,High,
1722,Main St,2/18/23,624,High,
2766,Main St,2/18/23,624,High,
4278,Main St,2/18/23,624,High,
758,Main St,2/19/23,174,Normal,
1409,Main St,2/19/23,174,Normal,
2325,Main St,2/19/23,174,Normal,
3655,Main St,2/19/23,174,Normal,
5564,Main St,2/19/23,174,Normal,
544,Main St,2/20/23,416,High,
1195,Main St,2/20/23,416,High,
2007,Main St,2/20/23,376.833,High,
3185,Main St,2/20/23,376.833,High,
4881,Main St,2/20/23,376.833,High,
531,Main St,2/22/23,316.333,High,
1182,Main St,2/22/23,316.333,High,
1989,Main St,2/22/23,436.75,High,
3158,Main St,2/22/23,436.75,High,
4851,Main St,2/22/23,436.75,High,
433,Main St,2/25/23,310.25,High,
1084,Main St,2/25/23,310.25,High,
1845,Main St,2/25/23,310.25,High,
2947,Main St,2/25/23,310.25,High,
4549,Main St,2/25/23,310.25,High,
797,Main St,2/26/23,635,High,
1448,Main St,2/26/23,635,High,
2372,Main St,2/26/23,635,High,
3728,Main St,2/26/23,635,High,
5670,Main St,2/26/23,635,High,
338,Main St,2/27/23,550,High,
989,Main St,2/27/23,550,High,
1707,Main St,2/27/23,550,High,
2740,Main St,2/27/23,550,High,
4241,Main St,2/27/23,550,High,
441,Main St,2/28/23,172,Normal,
1092,Main St,2/28/23,172,Normal,
1855,Main St,2/28/23,172,Normal,
2963,Main St,2/28/23,172,Normal,
4571,Main St,2/28/23,172,Normal,
807,Main St,3/1/23,249,Normal,
1458,Main St,3/1/23,249,Normal,
2384,Main St,3/1/23,372.25,High,
3745,Main St,3/1/23,372.25,High,
5698,Main St,3/1/23,372.25,High,
733,Main St,3/2/23,607.333,High,
1384,Main St,3/2/23,607.333,High,
2286,Main St,3/2/23,607.333,High,
3599,Main St,3/2/23,607.333,High,
5485,Main St,3/2/23,607.333,High,
282,Main St,3/3/23,597,High,
933,Main St,3/3/23,597,High,
1633,Main St,3/3/23,502.5,High,
2637,Main St,3/3/23,502.5,High,
4097,Main St,3/3/23,502.5,High,
2195,Main St,3/4/23,608,High,
3457,Main St,3/4/23,608,High,
5269,Main St,3/4/23,608,High,
695,Main St,3/5/23,636,High,
1346,Main St,3/5/23,636,High,
2223,Main St,3/5/23,636,High,
3500,Main St,3/5/23,636,High,
5336,Main St,3/5/23,636,High,
404,Main St,3/6/23,402,High,
1055,Main St,3/6/23,402,High,
1798,Main St,3/6/23,429.667,High,
2870,Main St,3/6/23,429.667,High,
4435,Main St,3/6/23,429.667,High,
683,Main St,3/7/23,402,High,
1334,Main St,3/7/23,402,High,
2201,Main St,3/7/23,402,High,
3471,Main St,3/7/23,402,High,
5290,Main St,3/7/23,402,High,
545,Main St,3/8/23,125,Normal,
1196,Main St,3/8/23,125,Normal,
2008,Main St,3/8/23,125,Normal,
3186,Main St,3/8/23,125,Normal,
4882,Main St,3/8/23,125,Normal,
2349,Main St,3/10/23,180,Normal,
3687,Main St,3/10/23,180,Normal,
5607,Main St,3/10/23,180,Normal,
1712,Main St,3/11/23,243,Normal,
2748,Main St,3/11/23,243,Normal,
